room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
6906781,1352,35853620,Entire home/apt,,Lisbon,,São Vicente,30,5.0,4,1.0,,78.0,,Seelisbon - Alfama apartments 3,2017-06-19 23:44:20.341468,38.713162,-9.12651,0101000020E6100000E23B31EBC54022C0FE5F75E4485B4340
12810685,1352,32821773,Entire home/apt,,Lisbon,,São Vicente,36,4.5,3,1.0,,67.0,,Lemon Tree Flat,2017-06-19 23:44:20.322955,38.717429,-9.126363,0101000020E610000051D9B0A6B24022C0DB19A6B6D45B4340
19221474,1352,75700315,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,4,1.0,,64.0,,The 4th Apartmind,2017-06-19 23:44:20.311959,38.717227,-9.134311,0101000020E610000072FC5069C44422C073672618CE5B4340
18322842,1352,24485176,Entire home/apt,,Lisbon,,São Vicente,2,0.0,4,1.0,,70.0,,Tagus Balcony,2017-06-19 23:44:20.308061,38.717699,-9.123755,0101000020E6100000D66EBBD05C3F22C09BAF928FDD5B4340
6905567,1352,24671413,Entire home/apt,,Lisbon,,São Vicente,55,3.5,2,1.0,,68.0,,Old Town Lisbon Santa Apolónia,2017-06-19 23:44:20.289935,38.715412,-9.12204,0101000020E6100000919BE1067C3E22C03E95D39E925B4340
12386297,1352,28409311,Entire home/apt,,Lisbon,,Arroios,66,4.5,2,1.0,,75.0,,Simple is Beautiful @ the Center,2017-06-19 23:44:18.577253,38.721455,-9.135068,0101000020E6100000E67805A2274522C091442FA3585C4340
3392448,1352,16789698,Entire home/apt,,Lisbon,,Arroios,34,4.5,2,1.0,,68.0,,Newly renovated apart in old lisbon,2017-06-19 23:44:18.548199,38.717352,-9.137426,0101000020E61000007D3D5FB35C4622C02FDCB930D25B4340
9072881,1352,47319954,Entire home/apt,,Lisbon,,Santa Maria Maior,46,4.5,2,1.0,,65.0,,Sublime apartment cosy style médiéval ( Château ),2017-06-19 23:44:18.533030,38.710958,-9.132101,0101000020E6100000AD8905BEA24322C02F6AF7AB005B4340
14036920,1352,16044736,Entire home/apt,,Lisbon,,São Vicente,21,4.5,4,1.0,,69.0,,"São Vicente House, With Patio - Neighbourly Lisbon",2017-06-19 23:44:18.524988,38.716468,-9.125794,0101000020E6100000E9103812684022C0B5503239B55B4340
6504677,1352,33736661,Entire home/apt,,Lisbon,,Santa Maria Maior,44,4.5,4,0.0,,74.0,,Alfama Genuinity,2017-06-19 23:44:18.501553,38.710783,-9.130336,0101000020E6100000A0FB7266BB4222C0C1C6F5EFFA5A4340
257480,1352,1354982,Entire home/apt,,Lisbon,,Santa Maria Maior,196,4.5,4,1.0,,69.0,,Loft in Alfama with river view,2017-06-19 23:44:18.476402,38.712792,-9.124571,0101000020E61000005E0F26C5C73F22C0DB6CACC43C5B4340
6007430,1352,624278,Entire home/apt,,Lisbon,,São Vicente,57,4.5,4,1.0,,64.0,,Luminous and cosy flat with Pantheon view - Alfama,2017-06-19 23:44:16.636698,38.715666,-9.125122,0101000020E61000002D05A4FD0F4022C0F86D88F19A5B4340
11166649,1352,48998852,Entire home/apt,,Lisbon,,Arroios,55,5.0,4,1.0,,75.0,,newINtendent by Mouraria,2017-06-19 23:44:16.630849,38.720185,-9.135123,0101000020E6100000F4DF83D72E4522C0EE08A7052F5C4340
5398549,1352,5527341,Entire home/apt,,Lisbon,,São Vicente,4,5.0,6,2.0,,75.0,,Skylight Apartment Historic Lisbon,2017-06-19 23:44:16.617399,38.71746,-9.121539,0101000020E610000089601C5C3A3E22C01618B2BAD55B4340
4063565,1352,18744173,Entire home/apt,,Lisbon,,São Vicente,78,4.5,3,1.0,,80.0,,Costa castelo Terrace IV,2017-06-19 23:44:16.609553,38.717254,-9.131486,0101000020E610000083C30B22524322C06C76A4FACE5B4340
6700644,1352,35074340,Entire home/apt,,Lisbon,,Santa Maria Maior,45,4.5,3,1.0,,64.0,,Alfama Belo's Flat,2017-06-19 23:44:16.601337,38.711833,-9.126194,0101000020E610000021E7FD7F9C4022C0569BFF571D5B4340
16241568,1352,97800475,Entire home/apt,,Lisbon,,Arroios,26,4.5,4,2.0,,67.0,,Charming apartment near the center of Lisbon,2017-06-19 23:44:16.598039,38.725027,-9.13277,0101000020E6100000A4C7EF6DFA4322C0C6DB4AAFCD5C4340
19171959,1352,105540604,Entire home/apt,,Lisbon,,Santa Maria Maior,2,0.0,3,1.0,,80.0,,Alfama Cosy Apartment II,2017-06-19 23:44:16.593221,38.712009,-9.128028,0101000020E6100000D0F1D1E28C4122C095BA641C235B4340
13325590,1352,56601880,Entire home/apt,,Lisbon,,Arroios,36,5.0,3,1.0,,69.0,,OUR FRIENDS APARTMENT,2017-06-19 23:44:14.987641,38.728977,-9.136653,0101000020E6100000F3CCCB61F74522C0A2444B1E4F5D4340
11706668,1352,13530121,Entire home/apt,,Lisbon,,Santa Maria Maior,26,5.0,4,1.0,,64.0,,Enjoy Lisbon Alfama 2,2017-06-19 23:44:14.970259,38.71333,-9.128266,0101000020E6100000A260C614AC4122C0BAA0BE654E5B4340
1456404,1352,7785557,Entire home/apt,,Lisbon,,Santa Maria Maior,93,5.0,2,0.0,,64.0,,Yellow Studio @ Mouraria | Castle,2017-06-19 23:44:14.958776,38.71257,-9.134374,0101000020E61000008BDD3EABCC4422C02C0E677E355B4340
831696,1352,520897,Entire home/apt,,Lisbon,,São Vicente,22,4.0,4,1.0,,64.0,,LISBON-ALFAMA-NATIONAL PANTHEON,2017-06-19 23:44:13.356093,38.714966,-9.125849,0101000020E6100000F777B6476F4022C03FE08101845B4340
3781430,1352,19400725,Entire home/apt,,Lisbon,,São Vicente,55,4.5,2,1.0,,64.0,,"Typical Flat in Vila Maria  "" popular festivals""",2017-06-19 23:44:13.349356,38.719377,-9.130111,0101000020E610000020B3B3E89D4222C04F3FA88B145C4340
17605497,1352,3951314,Entire home/apt,,Lisbon,,Arroios,14,4.5,5,2.0,,75.0,,2 Bedroom Apartment with Big Terrace,2017-06-19 23:44:13.345977,38.720176,-9.13334,0101000020E61000004E7FF623454422C09BAE27BA2E5C4340
16982520,1352,5225625,Entire home/apt,,Lisbon,,São Vicente,28,5.0,4,1.0,,64.0,,Lisbon sunny sky apartment with amazing views,2017-06-19 23:44:13.340631,38.718024,-9.125067,0101000020E61000001F9E25C8084022C01EDFDE35E85B4340
10594327,1352,8708142,Entire home/apt,,Lisbon,,Santa Maria Maior,52,5.0,4,1.0,,78.0,,Sé Cosy Apartament,2017-06-19 23:44:13.335636,38.712821,-9.131959,0101000020E610000063D34A21904322C07573F1B73D5B4340
9246103,1352,723715,Entire home/apt,,Lisbon,,São Vicente,18,4.5,2,1.0,,64.0,,Alfama & Graça Apt w/Terrace,2017-06-19 23:44:13.325834,38.719293,-9.131449,0101000020E61000000E2F88484D4322C0F19E03CB115C4340
4947934,1352,2976200,Entire home/apt,,Lisbon,,Santa Maria Maior,108,4.5,2,0.0,,64.0,,Lisbon Castle Studio,2017-06-19 23:44:13.320787,38.712284,-9.132792,0101000020E610000043572250FD4322C066BB421F2C5B4340
15883078,1352,34827624,Entire home/apt,,Lisbon,,São Vicente,4,5.0,3,1.0,,80.0,,"AP25 Charming flat, one bedroom with a/c in Graça",2017-06-19 23:44:13.315305,38.718106,-9.128002,0101000020E61000002BA5677A894122C0DB87BCE5EA5B4340
4210880,1352,21851353,Entire home/apt,,Lisbon,,Arroios,131,5.0,4,2.0,,64.0,,Quiet 1st floor close to downtown,2017-06-19 23:44:11.550379,38.725274,-9.136909,0101000020E61000005E0EBBEF184622C0CE5147C7D55C4340
16703399,1352,110649746,Entire home/apt,,Lisbon,,São Vicente,14,5.0,5,3.0,,64.0,,NEW! Alfama Comfort Sunny river view,2017-06-19 23:44:11.538687,38.717702,-9.120607,0101000020E61000005C566133C03D22C00C23BDA8DD5B4340
3291810,1352,16612374,Entire home/apt,,Lisbon,,Santa Maria Maior,160,5.0,4,1.0,,64.0,,Alma d'Alfama com vista soberba,2017-06-19 23:44:09.903973,38.712955,-9.126809,0101000020E61000004BADF71BED4022C08542041C425B4340
16432047,1352,65861087,Entire home/apt,,Lisbon,,São Vicente,17,5.0,5,2.0,,64.0,,NEW- Graça Apartment,2017-06-19 23:44:09.898776,38.719408,-9.128753,0101000020E61000001686C8E9EB4122C08A3DB48F155C4340
392912,1352,607028,Entire home/apt,,Lisbon,,Santa Maria Maior,274,5.0,2,1.0,,64.0,,Wonderful River View: Quiet Rooftop,2017-06-19 23:44:09.896076,38.712072,-9.125959,0101000020E61000001346B3B27D4022C0DB32E02C255B4340
16928478,1352,2101702,Entire home/apt,,Lisbon,,Arroios,17,5.0,4,1.0,,65.0,,Modern Apartment - Garage - Metro 100m - Elevator,2017-06-19 23:44:09.882187,38.728708,-9.135476,0101000020E61000002AC93A1C5D4522C0B22AC24D465D4340
18611938,1352,129273656,Entire home/apt,,Lisbon,,Santa Maria Maior,8,4.0,4,2.0,,75.0,,Enjoy Lisbon!,2017-06-19 23:44:08.258211,38.709216,-9.130462,0101000020E6100000D3BD4EEACB4222C064E60297C75A4340
12710082,1352,21019651,Entire home/apt,,Lisbon,,São Vicente,61,4.5,8,3.0,,64.0,,Spacious Alfama Apartment + Free Pocket WiFi,2017-06-19 23:44:08.220578,38.716405,-9.120789,0101000020E6100000DF6E490ED83D22C06FD8B628B35B4340
16064064,1352,22192546,Entire home/apt,,Lisbon,,São Vicente,1,0.0,6,2.0,,75.0,,"Jambul Apartment, Graça, Lisbon",2017-06-19 23:44:06.747661,38.716098,-9.12633,0101000020E6100000E2016553AE4022C0925D6919A95B4340
1679907,1352,8863306,Entire home/apt,,Lisbon,,Santa Maria Maior,151,5.0,2,0.0,,75.0,,Casa do Beco - Amazing river view!,2017-06-19 23:44:06.740830,38.712914,-9.125347,0101000020E6100000AD4D637B2D4022C0266E15C4405B4340
8845265,1352,46320578,Entire home/apt,,Lisbon,,São Vicente,63,4.5,4,2.0,,65.0,,Fabulous views near Feira da Ladra,2017-06-19 23:44:06.737627,38.718054,-9.126923,0101000020E61000006D382C0DFC4022C089618731E95B4340
1018826,1352,5608588,Entire home/apt,,Lisbon,,São Vicente,24,5.0,4,1.0,,69.0,,MyFlatInLisbon | Graça -  2 views,2017-06-19 23:44:05.010097,38.717787,-9.127408,0101000020E61000005F7F129F3B4122C03A3FC571E05B4340
6050217,1352,26796114,Entire home/apt,,Lisbon,,São Vicente,133,4.5,4,1.0,,69.0,,"""La casa ladra"" Brightning duplex",2017-06-19 23:44:04.993927,38.716329,-9.122795,0101000020E610000082397AFCDE3E22C094162EABB05B4340
17400934,1352,117634823,Entire home/apt,,Lisbon,,São Vicente,2,0.0,4,1.0,,65.0,,Confortable. Central. Free WiFi. Great view.,2017-06-19 23:44:04.978428,38.71987,-9.125006,0101000020E6100000899B53C9004022C08EAF3DB3245C4340
18812651,1352,3535933,Entire home/apt,,Lisbon,,Arroios,2,0.0,3,1.0,,64.0,,City center. Very comfortable and bright apartment,2017-06-19 23:44:04.961624,38.720083,-9.13575,0101000020E61000002FDD2406814522C0EAB303AE2B5C4340
7367013,1352,32966468,Entire home/apt,,Lisbon,,Arroios,92,5.0,4,1.0,,64.0,,Your house in the center of Lisbon,2017-06-19 23:44:04.944433,38.722652,-9.135471,0101000020E6100000E31C75745C4522C0CA3159DC7F5C4340
1681019,1352,2803281,Entire home/apt,,Lisbon,,Arroios,1,0.0,2,1.0,,73.0,,Passion Inn Lisbon - London Studio Apartment,2017-06-19 23:44:01.515534,38.73628,-9.132957,0101000020E61000006D8C9DF0124422C075594C6C3E5E4340
9019416,1352,43583333,Entire home/apt,,Lisbon,,Arroios,3,3.5,4,1.0,,75.0,,Central Chile,2017-06-19 23:44:01.509623,38.73219,-9.135487,0101000020E6100000F910548D5E4522C0A83AE466B85D4340
18263435,1352,2010790,Entire home/apt,,Lisbon,,Arroios,0,0.0,4,4.0,,80.0,,Spacious Flat L,2017-06-19 23:44:01.504392,38.732164,-9.135948,0101000020E6100000C9E9EBF99A4522C07EA7C98CB75D4340
17940038,1352,123063854,Entire home/apt,,Lisbon,,Arroios,0,0.0,4,2.0,,68.0,,Central Apartment in Alameda Arroios,2017-06-19 23:44:01.496611,38.732803,-9.134163,0101000020E61000009FAA4203B14422C091B41B7DCC5D4340
10257946,1352,22192546,Entire home/apt,,Lisbon,,Arroios,0,0.0,2,1.0,,68.0,,"Burnet Green Apartment, Lisbon",2017-06-19 23:43:59.975927,38.734843,-9.132467,0101000020E61000003599F1B6D24322C0E658DE550F5E4340
5995561,1352,2764994,Entire home/apt,,Lisbon,,Penha de França,12,4.5,4,2.0,,69.0,,Family Apartment,2017-06-19 23:43:59.947344,38.730937,-9.130544,0101000020E6100000C860C5A9D64222C0DA37F7578F5D4340
17150589,1352,43326716,Entire home/apt,,Lisbon,,Penha de França,1,0.0,6,2.0,,64.0,,Penha de França Apartment,2017-06-19 23:43:59.944117,38.731062,-9.131499,0101000020E6100000D5E940D6534322C097AC8A70935D4340
13978503,1352,7531415,Entire home/apt,,Lisbon,,Penha de França,4,4.5,4,1.0,,69.0,,"Cosy, renovated apartment in central Lisbon",2017-06-19 23:43:59.931921,38.736483,-9.127516,0101000020E6100000F86EF3C6494122C0AD872F13455E4340
17888720,1352,122522246,Entire home/apt,,Lisbon,,Penha de França,0,0.0,5,2.0,,64.0,,JAC Apartment: Cosy and Comfortable- Free Wifi!,2017-06-19 23:43:58.559896,38.730685,-9.12434,0101000020E6100000562B137EA93F22C0C1560916875D4340
4179582,1352,12539741,Entire home/apt,,Lisbon,,Marvila,64,4.5,8,4.0,,80.0,,Apartment in lisbon 4 rooms 8people,2017-06-19 23:43:58.549558,38.759351,-9.122442,0101000020E61000004C50C3B7B03E22C0AB97DF6932614340
14294547,1352,24485176,Entire home/apt,,Lisbon,,Areeiro,2,0.0,4,1.0,,75.0,,Olaias Comfort Apartment /w parking,2017-06-19 23:43:58.535286,38.739246,-9.124797,0101000020E61000001F477364E53F22C073D9E89C9F5E4340
13443228,1352,3106422,Entire home/apt,,Lisbon,,Arroios,14,4.5,4,1.0,,75.0,,Alameda - charm and confort in central Lisbon,2017-06-19 23:43:56.663915,38.735344,-9.133982,0101000020E61000005E81E849994422C0A8A78FC01F5E4340
18888481,1352,21211063,Entire home/apt,,Lisbon,,Arroios,1,0.0,4,2.0,,77.0,,花园二居室  Garden house,2017-06-19 23:43:56.656559,38.732333,-9.132927,0101000020E6100000C382FB010F4422C00A647616BD5D4340
3782529,1352,9774669,Entire home/apt,,Lisbon,,Arroios,73,5.0,4,1.0,,69.0,,Charming place with private garden,2017-06-19 23:43:56.646103,38.731062,-9.133542,0101000020E6100000ED48F59D5F4422C097AC8A70935D4340
14293756,1352,80326018,Entire home/apt,,Lisbon,,Arroios,6,4.5,4,1.0,,69.0,,Maria Bonita,2017-06-19 23:43:56.617070,38.731256,-9.133048,0101000020E6100000AF9811DE1E4422C07C80EECB995D4340
7623763,1352,6354426,Entire home/apt,,Lisbon,,Penha de França,3,5.0,2,1.0,,80.0,,"Olivier,  Centre Lisbonne, confort et jardin privé",2017-06-19 23:43:54.905473,38.731543,-9.130544,0101000020E6100000C860C5A9D64222C0124F7633A35D4340
12128634,1352,41837508,Entire home/apt,,Lisbon,,Arroios,8,5.0,4,2.0,,75.0,,Twelve Home,2017-06-19 23:43:54.894110,38.733199,-9.133944,0101000020E6100000A8FDD64E944422C0DE3AFF76D95D4340
3579746,1352,18030136,Entire home/apt,,Lisbon,,Arroios,56,5.0,6,3.0,,69.0,,3 BR Penthouse with A/C and Private Terrace,2017-06-19 23:43:53.549147,38.731404,-9.133335,0101000020E610000007D3307C444422C0F01472A59E5D4340
12904070,1352,36624909,Entire home/apt,,Lisbon,,Parque das Nações,9,4.0,2,1.0,,78.0,,Apartamento Parque das Nações 4C,2017-06-19 23:43:51.963765,38.757555,-9.096235,0101000020E61000000C76C3B6453122C0EDF5EE8FF7604340
18280851,1352,36624909,Entire home/apt,,Lisbon,,Parque das Nações,1,0.0,4,1.0,,80.0,,Apartamento Parque das Nações 1A,2017-06-19 23:43:51.958271,38.757803,-9.094261,0101000020E6100000969350FA423022C0C5E74EB0FF604340
14122598,1352,3953109,Entire home/apt,,Lisbon,,Parque das Nações,0,0.0,4,1.0,,71.0,,Expo Cozy Apartment,2017-06-19 23:43:51.951355,38.761499,-9.099299,0101000020E61000000F0D8B51D73222C0E6779ACC78614340
3482589,1352,11707167,Entire home/apt,,Lisbon,,Parque das Nações,2,0.0,4,1.0,,80.0,,LxWay Apartments Parque das Nações,2017-06-19 23:43:51.948728,38.759138,-9.094637,0101000020E6100000ADFBC742743022C04F93196F2B614340
17810838,1352,3168004,Entire home/apt,,Lisbon,,Parque das Nações,0,0.0,4,2.0,,75.0,,Expo Modern Apartment with Parking,2017-06-19 23:43:51.943614,38.759556,-9.097273,0101000020E61000004F9143C4CD3122C084BD892139614340
7365654,1352,4647743,Entire home/apt,,Lisbon,,Parque das Nações,56,4.5,8,4.0,,79.0,,The Flat of Seagulls on Shore *8PAX,2017-06-19 23:43:50.541801,38.754874,-9.098957,0101000020E6100000A96BED7DAA3222C0E44C13B69F604340
19379856,1352,12723358,Entire home/apt,,Lisbon,,Parque das Nações,0,0.0,2,1.0,,80.0,,Excelente  apartmento na Expo,2017-06-19 23:43:50.527912,38.763581,-9.103298,0101000020E6100000037CB779E33422C06A6CAF05BD614340
19357994,1352,25486661,Entire home/apt,,Lisbon,,São Vicente,0,0.0,4,1.0,,69.0,,Patio com Graça - Studio with Terrace,2017-06-19 23:43:48.178138,38.722098,-9.131118,0101000020E610000078D503E6214322C0E6400FB56D5C4340
17010464,1352,3108083,Entire home/apt,,Lisbon,,Penha de França,15,4.5,10,5.0,,79.0,,"""The General"" - Graça 10 people",2017-06-19 23:43:48.171557,38.725385,-9.127914,0101000020E6100000AE669DF17D4122C026016A6AD95C4340
10032627,1352,51498047,Entire home/apt,,Lisbon,,São Vicente,17,4.5,6,2.0,,64.0,,Graça Vintage Flat,2017-06-19 23:43:48.137060,38.719524,-9.131085,0101000020E610000009FEB7921D4322C0F357C85C195C4340
16555506,1352,97139334,Entire home/apt,,Lisbon,,São Vicente,1,0.0,3,0.0,,69.0,,Newly renovated apartment in ALFAMA (couple),2017-06-19 23:43:48.117996,38.715127,-9.124257,0101000020E610000020990E9D9E3F22C049BE1248895B4340
14863863,1352,38561697,Entire home/apt,,Lisbon,,São Vicente,8,4.5,6,2.0,,69.0,,Alfama lisboa  2nd floor amazing river view,2017-06-19 23:43:48.112627,38.714524,-9.125049,0101000020E610000086CB2A6C064022C0821ABE85755B4340
8809808,1352,8911887,Entire home/apt,,Lisbon,,Penha de França,31,4.5,2,1.0,,67.0,,28 Tram Central Apartment (C40),2017-06-19 23:43:44.243718,38.723434,-9.131427,0101000020E61000006F9F55664A4322C040683D7C995C4340
12543061,1352,21980829,Entire home/apt,,Lisbon,,Santa Maria Maior,107,4.5,4,0.0,,67.0,,Alfama Blue - Historical Center,2017-06-19 23:43:44.238943,38.712085,-9.126486,0101000020E6100000C0CDE2C5C24022C0707CED99255B4340
7887753,1352,34605695,Entire home/apt,,Lisbon,,São Vicente,6,4.0,5,2.0,,64.0,,Lisbon Center,2017-06-19 23:43:44.233176,38.715942,-9.122289,0101000020E61000003352EFA99C3E22C09AEAC9FCA35B4340
6073391,1352,31352532,Entire home/apt,,Lisbon,,Beato,19,4.0,2,1.0,,69.0,,Swimming Pool IV / água e sol,2017-06-19 23:43:44.224615,38.7378,-9.122283,0101000020E6100000AAB69BE09B3E22C0917EFB3A705E4340
7573582,1352,31281376,Entire home/apt,,Lisbon,,São Vicente,74,4.5,6,2.0,,75.0,,2 Bedroom Apt. with Terrace Graca,2017-06-19 23:43:44.221789,38.718962,-9.128805,0101000020E6100000601F9DBAF24122C08B8862F2065C4340
13991340,1352,76895482,Entire home/apt,,Lisbon,,São Vicente,36,5.0,5,1.0,,73.0,,"Inspiring, Spacious, Creative! Alfama Loft w/Lift",2017-06-19 23:43:44.213120,38.71489,-9.127832,0101000020E6100000B9C32632734122C0641EF983815B4340
125848,1352,624278,Entire home/apt,,Lisbon,,São Vicente,86,4.5,3,1.0,,64.0,,Historical Alfama-Pantheon Charming 1 bed flat,2017-06-19 23:43:44.209815,38.715233,-9.123845,0101000020E6100000D68BA19C683F22C08E0244C18C5B4340
9473039,1352,49096239,Entire home/apt,,Lisbon,,Santa Maria Maior,69,4.5,2,1.0,,64.0,,"Charming&Central Apart. in Alfama, Gonzalo's Home",2017-06-19 23:43:44.206139,38.711902,-9.127511,0101000020E6100000B1C22D1F494122C07FFACF9A1F5B4340
4838400,1352,24901376,Entire home/apt,,Lisbon,,São Vicente,80,4.5,4,2.0,,71.0,,Lisbon Sweet Home,2017-06-19 23:43:44.194656,38.713834,-9.128969,0101000020E610000049658A39084222C0ED629AE95E5B4340
3599477,1352,18135007,Entire home/apt,,Lisbon,,Santa Maria Maior,52,4.5,5,1.0,,64.0,,Atelier 14.18,2017-06-19 23:43:42.378839,38.711178,-9.12906,0101000020E61000008B71FE26144222C03DD175E1075B4340
5274506,1352,2426308,Entire home/apt,,Lisbon,,São Vicente,38,4.5,4,1.0,,64.0,,Lisbon - Alfama Charming Apartment,2017-06-19 23:43:42.373692,38.713698,-9.124909,0101000020E6100000BFF38B12F43F22C03D9CC0745A5B4340
5802706,1352,30056520,Entire home/apt,,Lisbon,,Santa Maria Maior,45,4.0,6,2.0,,80.0,,Cozy 2BD in the heart of Alfama,2017-06-19 23:43:42.370803,38.712697,-9.129496,0101000020E6100000F6ECB94C4D4222C0897AC1A7395B4340
12951815,1352,65630376,Entire home/apt,,Lisbon,,Santa Maria Maior,44,4.5,4,2.0,,69.0,,True Portuguese Experience @ Alfama,2017-06-19 23:43:42.366076,38.712325,-9.128661,0101000020E6100000938AC6DADF4122C0C58F31772D5B4340
15186074,1352,96401423,Entire home/apt,,Lisbon,,São Vicente,7,4.5,6,2.0,,80.0,,"Experience Lisbon, in the roots of Fado.",2017-06-19 23:43:42.363164,38.717258,-9.13162,0101000020E6100000C1FF56B2634322C0AE65321CCF5B4340
3072042,1352,5113971,Entire home/apt,,Lisbon,,Santa Maria Maior,52,4.5,2,1.0,,81.0,,NEW! ALFAMA - Colorful Apartment!,2017-06-19 23:43:42.360391,38.713526,-9.124441,0101000020E6100000259012BBB63F22C0406CE9D1545B4340
845724,1352,1445059,Entire home/apt,,Lisbon,,Santa Maria Maior,109,4.5,4,1.0,,64.0,,ALFAMA: Enjoy Lisbon as a Local II,2017-06-19 23:43:42.357123,38.712043,-9.129098,0101000020E610000041F50F22194222C0412C9B39245B4340
17681522,1352,120049868,Entire home/apt,,Lisbon,,Alvalade,0,0.0,2,1.0,,75.0,,Sophisticated designer's studio in the city center,2017-06-19 23:41:58.282979,38.745488,-9.138913,0101000020E61000007FFACF9A1F4722C0BDC799266C5F4340
8433909,1352,44409082,Entire home/apt,,Lisbon,,Parque das Nações,25,5.0,5,0.0,,69.0,,Caravan For Fun #Adventure,2017-06-19 23:41:58.277898,38.760019,-9.097192,0101000020E61000009CDD5A26C33122C058AB764D48614340
985030,1352,5403505,Entire home/apt,,Lisbon,,Alvalade,51,4.5,8,3.0,,75.0,,"Casa do Meio GuestHouse, Lisboa",2017-06-19 23:41:58.274979,38.745494,-9.142626,0101000020E61000005C1E6B46064922C09FAEEE586C5F4340
3394275,1352,17124100,Entire home/apt,,Lisbon,,Alvalade,13,5.0,7,3.0,,80.0,,T3 in Lisbon,2017-06-19 23:41:58.268844,38.757166,-9.138214,0101000020E6100000DDB243FCC34622C052D2C3D0EA604340
14134973,1352,22192546,Entire home/apt,,Lisbon,,Lumiar,0,0.0,6,2.0,,79.0,,"Marigold Apartment, Lisbon",2017-06-19 23:41:58.262121,38.767681,-9.156214,0101000020E6100000CD5A0A48FB4F22C05B61FA5E43624340
18504584,1352,116114374,Entire home/apt,,Lisbon,,Areeiro,1,0.0,4,1.0,,69.0,,Fantastic 1 bedroom Apt in Avenida de Roma,2017-06-19 23:41:58.257455,38.743737,-9.139382,0101000020E6100000594DD7135D4722C09FE925C6325F4340
9023728,1352,5039336,Entire home/apt,,Lisbon,,Parque das Nações,3,4.5,4,1.0,,77.0,,"Parque das Nações, Marina | T1 |",2017-06-19 23:41:58.241682,38.757321,-9.09652,0101000020E6100000E1D1C6116B3122C079C9FFE4EF604340
18927652,1352,76223539,Entire home/apt,,Lisbon,,Alvalade,1,0.0,4,2.0,,80.0,,Entrecampos Prime Flat (with Elevator & Garage),2017-06-19 23:41:58.237683,38.74782,-9.153134,0101000020E6100000B3CF6394674E22C0B9A5D590B85F4340
14670980,1352,8911887,Entire home/apt,,Lisbon,,Alvalade,2,0.0,6,3.0,,67.0,,Lisbon Family Apartment (C57),2017-06-19 23:41:58.231015,38.754067,-9.144987,0101000020E6100000B8B06EBC3B4A22C015FF774485604340
15430848,1352,35196924,Entire home/apt,,Lisbon,,Areeiro,22,4.5,6,3.0,,64.0,,NEW -Big Spacious and Sunny,2017-06-19 23:41:58.227454,38.742159,-9.131297,0101000020E61000003620425C394322C04EB7EC10FF5E4340
12467099,1352,31281376,Entire home/apt,,Lisbon,,Areeiro,23,4.5,5,2.0,,64.0,,"Av. PARIS TERRACE 
2 Bedroom Apt.",2017-06-19 23:41:58.224335,38.742218,-9.135529,0101000020E6100000B5519D0E644522C05340DAFF005F4340
19197596,1352,40139160,Entire home/apt,,Lisbon,,Penha de França,0,0.0,4,1.0,,69.0,,Two Sisters house,2017-06-19 23:41:58.216683,38.735146,-9.128088,0101000020E6100000250516C0944122C082E49D43195E4340
12861486,1352,6360421,Entire home/apt,,Lisbon,,Alvalade,5,5.0,6,3.0,,64.0,,Lovely apartment in Lisbon Center,2017-06-19 23:41:56.423166,38.746893,-9.142823,0101000020E6100000B43BA418204922C0404E98309A5F4340
15756264,1352,35939604,Entire home/apt,,Lisbon,,Olivais,1,0.0,4,1.0,,69.0,,"Refurbished apartment next to Gare do Oriente, FIL",2017-06-19 23:41:56.419459,38.768757,-9.106502,0101000020E6100000CDEA1D6E873622C019C91EA166624340
15432861,1352,1990474,Entire home/apt,,Lisbon,,Avenidas Novas,12,4.5,4,1.0,,69.0,,"Very central apartment, near everything",2017-06-19 23:41:56.415265,38.737549,-9.148428,0101000020E6100000129F3BC1FE4B22C048197101685E4340
18726525,1352,78676777,Entire home/apt,,Lisbon,,Parque das Nações,0,0.0,4,1.0,,69.0,,Welcome.. It will be a Fantastic Trip to Lisbon!,2017-06-19 23:41:56.412026,38.77723,-9.093559,0101000020E6100000317E1AF7E62F22C02CBCCB457C634340
15420948,1352,71184415,Entire home/apt,,Lisbon,,Avenidas Novas,14,5.0,2,1.0,,69.0,,Sunny balcony @ Visconde Valmor Avenidas Novas A/C,2017-06-19 23:41:56.407709,38.737011,-9.148799,0101000020E6100000E25AED612F4C22C069E55E60565E4340
14123059,1352,81397050,Entire home/apt,,Lisbon,,São Domingos de Benfica,9,5.0,5,1.0,,64.0,,Casotas 4,2017-06-19 23:41:56.404798,38.747693,-9.167333,0101000020E61000004815C5ABAC5522C05C397B67B45F4340
9932707,1352,51054831,Entire home/apt,,Lisbon,,Olivais,10,4.5,6,3.0,,80.0,,Duplex in Love,2017-06-19 23:41:56.399421,38.775851,-9.112998,0101000020E6100000DD06B5DFDA3922C0D2C8E7154F634340
13621137,1352,78894191,Entire home/apt,,Lisbon,,Avenidas Novas,24,4.5,7,3.0,,80.0,,Charming Apartment on City Center,2017-06-19 23:41:56.394801,38.738939,-9.146682,0101000020E6100000E1D231E7194B22C0965E9B8D955E4340
